@relation hvyN

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute class {'a', 'b'}

@data
0.11084204,0.050595243,0.04437312,0.074370846,0.0945348,0.1128483,0.102256946,0.11189087,0.055539466,0.082208075,0.0893712,0.09856529,0.1148197,0.10820916,0.08395098,0.0980309,0.07206287,0.081217274,0.07119063,0.08051763,0.1332712,0.07615819,0.12691508,0.112963684,0.045783445,0.10743597,0.12665007,0.095454946,0.09288217,0.12500529,0.045144174,0.1161429,0.13637212,0.063450865,0.12783611,0.067568965,0.10160631,0.13123658,0.11216406,0.054534536,0.051123146,0.10698494,0.048333187,0.056142002,0.13340728,0.09763789,0.07122646,0.07682601,0.08557182,0.05421568,0.12132066,0.077136174,0.07610687,0.101897724,0.063815184,0.109724864,0.049797527,0.05904123,0.102700114,0.12669298,0.06642676,0.14338884,0.07199864,0.08262291,0.108737774,0.17311585,0.14314018,0.18902172,0.18567033,0.1879521,0.26918596,0.24096946,0.21508507,0.16255604,0.17860718,0.19565201,0.17577997,0.0876741,0.12900874,0.09374194,0.10246363,0.10051753,0.14438038,0.06806876,0.115379296,0.09966118,0.07437182,0.12017628,0.1181882,0.1099681,0.12993011,0.05336378,0.060046814,0.06231793,0.09585831,0.047792155,0.07889975,0.12533318,0.044560283,0.06450315,b
-0.45272115,-0.45369732,-0.4511869,-0.4528626,-0.45372266,-0.4541925,-0.45251453,-0.45180982,-0.45168585,-0.45202598,-0.45070624,-0.45252874,-0.44999886,-0.44798902,-0.44947794,-0.450741,-0.4515932,-0.449452,-0.45256335,-0.45127845,-0.44778913,-0.45189968,-0.45059684,-0.45178214,-0.45219293,-0.45156273,-0.45047894,-0.45226803,-0.45442837,-0.45330885,-0.45519322,-0.4548853,-0.45497417,-0.45530313,-0.4557037,-0.45014945,-0.45292732,-0.45185676,-0.45164418,-0.45408008,-0.45389876,-0.45091006,-0.45290953,-0.45287043,-0.45289993,-0.4530052,-0.4526833,-0.44961274,-0.4532148,-0.4547484,-0.4550362,-0.45381045,-0.4537964,-0.45139822,-0.45395252,-0.4550556,-0.45205984,-0.45379674,-0.44952324,-0.4528656,-0.45205185,-0.44975445,-0.45149705,-0.45256418,-0.4502337,-0.4514392,-0.45216087,-0.4513058,-0.44864377,-0.4497146,-0.45041403,-0.44861597,-0.44744897,-0.44747046,-0.44542012,-0.4490306,-0.44941297,-0.4482738,-0.45059913,-0.4531115,-0.45212552,-0.45232493,-0.45395544,-0.4561075,-0.45271215,-0.45624384,-0.45564118,-0.45538363,-0.4570227,-0.45589465,-0.45711654,-0.45521575,-0.45580268,-0.45365402,-0.45528948,-0.4541965,-0.45409003,-0.45648858,-0.4519013,-0.4556951,b
0.01782868,-0.026369913,0.051961374,-0.0106279785,0.0055244444,0.02127542,0.03608274,0.04343397,0.02672993,0.023673687,0.050812885,0.039709985,0.0050240443,-0.019003535,-0.014594016,0.0461294,0.006034906,0.028393747,0.034242056,-0.0048002712,0.015529974,-0.006290506,0.033536542,0.05141216,0.006582749,-0.026603097,0.05315317,0.036711,-0.02894374,-0.007166129,0.0012846191,-0.02087487,-0.026637722,-0.029242259,0.023259826,0.041911606,-0.0027742554,0.019720573,0.012338784,-0.025864596,-0.015889037,-0.043053307,-0.05513131,-0.049272526,-0.14031541,-0.15960681,-0.14945585,-0.10823523,-0.07701225,-0.07628804,-0.039410014,-0.0091612805,-0.0149652995,-0.03500782,0.023405695,-0.009682206,0.015183329,0.01328705,-0.0020554136,0.01376853,0.04401454,0.041618742,-0.017560149,0.04712029,0.008430303,-0.018056175,-0.023985498,0.017852973,-0.0059762322,0.03727438,0.042150185,0.03189573,0.014138465,-0.013035808,0.016782304,0.016884571,-0.017808365,-0.005001907,-0.012739741,-0.0034302159,0.03334454,0.028036136,-0.011028286,-0.007495366,0.05769542,-0.015007992,0.0024851752,0.048801642,0.051822662,-0.00011605329,-0.020827254,0.027562609,0.06104286,0.01884401,0.032740265,0.0003614727,0.020350588,0.030360574,0.01087368,0.031231284,a
-0.45248684,-0.45361787,-0.4510088,-0.45250228,-0.45343006,-0.45387384,-0.45230865,-0.4514191,-0.45150894,-0.45167333,-0.4504246,-0.45215678,-0.44983473,-0.4477874,-0.44938406,-0.4508446,-0.4516835,-0.4493757,-0.45262104,-0.45145512,-0.4480679,-0.4522582,-0.4508064,-0.45188954,-0.4523077,-0.45149451,-0.45045236,-0.4522196,-0.45442614,-0.45315608,-0.45494372,-0.45478702,-0.45464316,-0.45506534,-0.4554991,-0.45006835,-0.45288378,-0.4518846,-0.45157814,-0.45391393,-0.45375407,-0.45073166,-0.4529666,-0.4529521,-0.45298257,-0.45313177,-0.45286706,-0.44960332,-0.45339656,-0.45486033,-0.45498687,-0.45377862,-0.4539119,-0.4514026,-0.45381492,-0.45492274,-0.4520836,-0.45360127,-0.449331,-0.45265806,-0.45183143,-0.4494197,-0.4511367,-0.4524282,-0.45001018,-0.45108733,-0.45174444,-0.45094216,-0.44829687,-0.44946405,-0.45027193,-0.4483369,-0.44740456,-0.44718856,-0.4450776,-0.44864407,-0.44919974,-0.44808087,-0.45034507,-0.4528627,-0.4518849,-0.4520725,-0.4536758,-0.45583856,-0.45249653,-0.4557803,-0.45535195,-0.45510024,-0.45676446,-0.45579115,-0.4568683,-0.45499846,-0.4556962,-0.45332408,-0.45491835,-0.4539622,-0.4540092,-0.45609617,-0.45164266,-0.45545492,a
-0.45455667,-0.45556375,-0.4530237,-0.45456406,-0.45554334,-0.4559922,-0.45426294,-0.45351592,-0.4535707,-0.4537417,-0.45240086,-0.45424628,-0.45187908,-0.44983488,-0.45133156,-0.4527582,-0.45367798,-0.4514036,-0.4545655,-0.45355022,-0.44999948,-0.45422247,-0.45271024,-0.45381483,-0.45421037,-0.4535092,-0.45241237,-0.45412907,-0.45637992,-0.4551004,-0.45690334,-0.4567629,-0.45673028,-0.45705047,-0.45749497,-0.45197642,-0.45477903,-0.45377126,-0.45339906,-0.45574093,-0.45566282,-0.45267656,-0.45481008,-0.45479274,-0.4548018,-0.4548995,-0.45452175,-0.4512672,-0.4550738,-0.45660803,-0.4567824,-0.45567662,-0.45571715,-0.45316678,-0.45576268,-0.45674405,-0.4539528,-0.4555461,-0.4512583,-0.4545343,-0.45383546,-0.45137703,-0.45319232,-0.45443627,-0.4519501,-0.45314333,-0.45379838,-0.45298037,-0.4502804,-0.4514921,-0.45228744,-0.45034966,-0.4492964,-0.44914305,-0.44702742,-0.45067,-0.45123285,-0.45011872,-0.4523948,-0.4549247,-0.45394123,-0.45399562,-0.45563275,-0.45790347,-0.45451903,-0.4579213,-0.45745784,-0.4570924,-0.45874825,-0.45780942,-0.4588963,-0.4569584,-0.45767525,-0.45539138,-0.45698342,-0.4559795,-0.45595533,-0.45821768,-0.4536225,-0.45755404,b
3.339835,3.244667,3.5833812,3.676918,3.330907,3.414915,3.3836648,3.6075873,3.6890838,3.5981176,3.601544,3.3131714,3.6995616,3.2041128,3.6795194,3.4671023,3.2969778,3.6065462,3.252729,3.5268793,3.5273004,3.3993216,3.507047,3.706664,3.410182,3.6791449,3.527559,3.460294,3.442894,3.6676562,3.7829022,3.8013325,3.669911,3.2681422,3.5118663,3.3498023,3.587266,3.3972788,3.7044425,3.7714968,3.6195438,3.7148237,3.3097606,3.3207939,3.5421739,3.5543628,3.7910798,3.5556798,3.7095823,3.7773144,3.3609176,3.485634,3.4312794,3.2348688,3.4445376,3.2583127,3.403606,3.3614001,3.3396611,3.4088938,3.4602563,3.6255617,3.3992317,3.7137752,3.369911,3.4229374,3.6752994,3.697662,3.3815224,3.4094017,3.6054835,3.5201402,3.5827906,3.70161,4.0298715,3.7687252,3.9289665,4.096651,4.3308816,4.620555,4.003495,4.157427,4.0654283,3.9643102,3.9999454,3.521689,3.718054,3.7244685,3.7844515,3.6643064,3.465011,3.6766496,3.5450366,3.5145943,3.7492065,3.5736606,3.2405386,3.542787,3.279074,3.7461686,b
2.0436842,1.7370551,1.7994998,1.690318,2.115978,2.168615,2.1319823,1.6343029,1.8262182,1.6958969,1.7073064,1.939871,1.4169952,1.3356597,1.3898996,1.2180825,1.44436,1.2274082,1.1644928,1.0777031,1.034452,1.5171902,1.4676688,1.3571603,1.6308933,1.9510797,1.9736261,1.6344098,1.9209492,1.8838352,1.8213055,1.7338157,1.8689514,1.7014459,1.7765874,1.8872949,1.7578591,1.8804458,2.234796,2.1403947,2.0743465,1.7860042,2.035568,1.7512906,2.0270329,2.1583202,2.152177,1.8011197,1.9260406,1.9180512,2.017952,2.141923,1.8842578,1.7957683,2.0086997,1.8654699,2.2429073,2.0167606,1.8669715,1.75401,1.7504652,2.0434005,1.8013244,1.8468717,2.08408,1.8205622,2.0133626,2.220932,1.7823473,2.0515707,2.0463638,1.9197758,1.7476888,1.9187304,1.9462037,1.9914373,1.7430105,1.9485822,2.0100946,1.8574339,2.19439,2.1040783,1.9015815,1.8464618,2.2763171,1.8020283,2.1420841,2.256279,2.2280946,1.7946857,2.2360232,1.9422432,1.834181,2.1662395,2.0440595,2.0654688,2.170291,1.9681008,1.8106432,1.765182,a
-0.4543413,-0.4553573,-0.45282957,-0.45436335,-0.4553421,-0.45577845,-0.4540299,-0.45331195,-0.453371,-0.45351312,-0.45219767,-0.45403275,-0.4516621,-0.44962502,-0.45111525,-0.4525593,-0.45348072,-0.4512218,-0.4543699,-0.45336574,-0.44981378,-0.45404014,-0.45250675,-0.4535906,-0.4540185,-0.45328236,-0.45222363,-0.4539082,-0.45617232,-0.4548913,-0.45670328,-0.45655173,-0.4565156,-0.45682335,-0.45730722,-0.4517856,-0.45456472,-0.45356125,-0.45320985,-0.4555383,-0.45546806,-0.452482,-0.45460135,-0.45456395,-0.45460686,-0.45470297,-0.45427957,-0.4510311,-0.45484227,-0.45638752,-0.456579,-0.4554538,-0.4554755,-0.45295003,-0.4555408,-0.45653695,-0.45372885,-0.45533845,-0.45104858,-0.45433837,-0.45361564,-0.45116904,-0.45300114,-0.45421925,-0.4517178,-0.4529384,-0.45358908,-0.45279497,-0.4500982,-0.45127136,-0.45209634,-0.45017186,-0.44912216,-0.44897628,-0.44686714,-0.45049068,-0.4511131,-0.45001376,-0.45224023,-0.45477945,-0.45378932,-0.45381492,-0.45543116,-0.45771095,-0.45430848,-0.45773947,-0.45725384,-0.4569099,-0.45855176,-0.45758095,-0.45868084,-0.45676872,-0.45745668,-0.45517758,-0.45674762,-0.45575795,-0.45576477,-0.4580195,-0.45340207,-0.45731723,a
-0.45447096,-0.455472,-0.45292747,-0.4544762,-0.45544863,-0.455904,-0.45418027,-0.45342505,-0.45348,-0.45365453,-0.4523142,-0.45415452,-0.45178783,-0.44975498,-0.45124152,-0.45266733,-0.45359376,-0.45132774,-0.45448592,-0.453473,-0.44992456,-0.45414606,-0.45263284,-0.45372802,-0.45412663,-0.4534249,-0.45232823,-0.4540395,-0.45629153,-0.45501897,-0.4568123,-0.45668036,-0.45663416,-0.4569574,-0.45741203,-0.45188707,-0.4546953,-0.4536816,-0.45331195,-0.45564044,-0.45557445,-0.45258012,-0.45471773,-0.4547049,-0.45471188,-0.45480934,-0.45443323,-0.45117688,-0.4549843,-0.456522,-0.45669612,-0.45559397,-0.455629,-0.4530823,-0.45567948,-0.456667,-0.45386732,-0.4554627,-0.45118457,-0.45445848,-0.45377526,-0.45130515,-0.45312238,-0.45435858,-0.45186883,-0.45306543,-0.45371532,-0.45289785,-0.45019287,-0.45139444,-0.45219934,-0.45026872,-0.44920984,-0.44905835,-0.44693598,-0.45057073,-0.4511399,-0.45003128,-0.4523134,-0.4548368,-0.45384976,-0.4539089,-0.45554572,-0.45781517,-0.45442522,-0.45783207,-0.457362,-0.45700508,-0.45865506,-0.4577195,-0.4587979,-0.45687342,-0.45758963,-0.45529646,-0.45689586,-0.45588288,-0.4558645,-0.4581276,-0.4535361,-0.45745358,a
-0.45337734,-0.45436478,-0.45181134,-0.45344532,-0.4543993,-0.45469862,-0.45296842,-0.4524262,-0.45235065,-0.4526396,-0.451127,-0.45298135,-0.4506143,-0.4486803,-0.4500561,-0.45154765,-0.4524475,-0.45016423,-0.4533417,-0.45241183,-0.44882432,-0.45306218,-0.45158607,-0.45284384,-0.45311958,-0.4523876,-0.45135295,-0.4532155,-0.45541534,-0.4543064,-0.45632902,-0.4560833,-0.45580134,-0.45604333,-0.4565915,-0.45097855,-0.453813,-0.45269173,-0.45238733,-0.4546133,-0.4543879,-0.45163137,-0.45365047,-0.45367917,-0.4535953,-0.45379472,-0.45322448,-0.44996747,-0.45390493,-0.45540145,-0.45553493,-0.4544286,-0.4546262,-0.45195407,-0.4544795,-0.4555211,-0.4526715,-0.4543368,-0.4500967,-0.45344067,-0.45252246,-0.45009628,-0.45211634,-0.4531303,-0.45087686,-0.45195347,-0.45251307,-0.45191368,-0.44921613,-0.45038125,-0.4510286,-0.44906458,-0.44815922,-0.44787353,-0.44593853,-0.44954875,-0.45005032,-0.4488664,-0.4512437,-0.45375264,-0.45273483,-0.45272857,-0.4544294,-0.45666635,-0.45325056,-0.45677513,-0.4563054,-0.45587942,-0.4574684,-0.45648953,-0.45756558,-0.45573643,-0.45637563,-0.45422345,-0.45581222,-0.45470572,-0.45485106,-0.45693058,-0.45255977,-0.45635775,a
-0.37182358,-0.36995402,-0.37728506,-0.3720029,-0.37792018,-0.36846516,-0.37833127,-0.36742824,-0.36961952,-0.37630147,-0.36998603,-0.37825796,-0.36543736,-0.3717266,-0.3667826,-0.3770231,-0.37551427,-0.36605316,-0.36729044,-0.3714802,-0.37092206,-0.3770901,-0.36540648,-0.37385383,-0.37535486,-0.36915663,-0.37637976,-0.36626408,-0.37354848,-0.3724421,-0.36889705,-0.37132412,-0.3683473,-0.3762843,-0.37393022,-0.37426576,-0.36887026,-0.3676928,-0.37426975,-0.37049162,-0.3725539,-0.37012368,-0.37460458,-0.37714264,-0.3777362,-0.37191626,-0.3677296,-0.364972,-0.37615052,-0.369554,-0.37958568,-0.37519878,-0.37092412,-0.36771113,-0.37037915,-0.36959136,-0.37475887,-0.3748252,-0.3710799,-0.369207,-0.36706835,-0.36768457,-0.37562397,-0.36792484,-0.37388948,-0.36716196,-0.37183654,-0.3696826,-0.36740455,-0.37180606,-0.37156993,-0.37267563,-0.3741955,-0.36798894,-0.37393805,-0.37272742,-0.37581703,-0.37333906,-0.38354632,-0.38618767,-0.3866273,-0.3935082,-0.39702946,-0.39559406,-0.3905945,-0.38746345,-0.3891502,-0.38439214,-0.3877505,-0.37651342,-0.3830129,-0.3741648,-0.38027617,-0.37582234,-0.3713462,-0.37238914,-0.37688878,-0.37150025,-0.37275392,-0.37613478,a
-0.45321313,-0.45422828,-0.45173556,-0.4532535,-0.45418233,-0.45466626,-0.45290127,-0.45222333,-0.4522049,-0.4524552,-0.45112643,-0.45296633,-0.4505798,-0.44852665,-0.4500616,-0.45141745,-0.45234114,-0.450067,-0.45326716,-0.45224017,-0.4486596,-0.4529005,-0.45136932,-0.45247883,-0.45285672,-0.45218903,-0.45105734,-0.4528066,-0.45503432,-0.45378223,-0.45558327,-0.45542508,-0.45534277,-0.455722,-0.45610893,-0.4506211,-0.4534508,-0.45237702,-0.45202547,-0.45432815,-0.45423084,-0.45119658,-0.4533119,-0.45330948,-0.45330095,-0.45344812,-0.45314097,-0.4498644,-0.4536924,-0.45525688,-0.45542958,-0.45430073,-0.4543985,-0.45186356,-0.4544185,-0.45536813,-0.45262685,-0.4541921,-0.44994923,-0.45319933,-0.452507,-0.45004967,-0.45183697,-0.4531586,-0.45064563,-0.4518176,-0.45251918,-0.45169196,-0.44893876,-0.45016488,-0.45094323,-0.4490126,-0.44801125,-0.44785994,-0.44576266,-0.4493585,-0.44996834,-0.44883084,-0.45104626,-0.45360625,-0.45258403,-0.45268908,-0.45433617,-0.45651346,-0.4531651,-0.45657527,-0.4560924,-0.45572278,-0.4573842,-0.45644033,-0.45759276,-0.4556621,-0.4563694,-0.45407665,-0.45566455,-0.4546946,-0.4546516,-0.45686018,-0.45229062,-0.45623598,b
-0.045326874,-0.03875684,-0.08776393,-0.038766686,-0.06467859,-0.034088757,-0.019556666,-0.027135877,-0.08992281,-0.06366909,-0.00085384486,-0.043955218,-0.0717011,-0.064632766,-0.035800297,-0.07386501,0.003762348,-0.08953457,-0.050922148,-0.020480921,-0.04821724,-0.03570104,0.0036038652,-0.06936989,0.019822115,-0.0068886997,-0.019453125,-0.0069235684,-0.024700545,-0.026221074,-0.0027003756,0.077450216,0.100935645,0.15613955,0.15895973,0.067376435,0.111014925,0.012033111,0.057828743,-0.016860874,0.012368747,0.032998204,-0.037966322,-0.022011993,0.015591396,-0.038647268,-0.041350648,-0.022016495,0.0058258707,-0.03536233,-0.01497493,-0.030070435,-0.081860796,-0.012124752,-0.021798015,-0.03290208,-0.008776924,-0.031310882,-0.07289379,-0.04798371,-0.031944152,-0.07443173,-0.0028849258,-0.0935797,-0.027693372,-0.045448,-0.080817476,-0.07173716,-0.0908083,-0.017086687,-0.032307126,-0.06222228,-0.08017751,-0.00245371,-0.033234306,-0.038772814,-0.06388943,-0.06551735,-0.04532075,-0.06928041,-0.06288006,-0.041327316,-0.0852682,-0.05041026,-0.06183856,-0.06452043,-0.02996801,-0.06995418,-0.07906449,0.007389748,-0.08731023,-0.021064399,-0.07323519,-0.08646905,-0.00468463,-0.06743127,-0.030412508,-0.065613605,-0.01559754,-0.048629753,b
-0.4438624,-0.44639328,-0.4423055,-0.44555795,-0.4464057,-0.44539157,-0.4443701,-0.4426846,-0.44233894,-0.44370726,-0.44269615,-0.44371757,-0.4393903,-0.43808386,-0.4390343,-0.43946216,-0.44077823,-0.4385391,-0.4420108,-0.44188252,-0.4380404,-0.443601,-0.4412535,-0.44256735,-0.4431482,-0.44274783,-0.4433573,-0.44334826,-0.44576183,-0.44528073,-0.4478982,-0.44591364,-0.44725567,-0.44661123,-0.44802186,-0.4427714,-0.4446784,-0.44504493,-0.44382057,-0.44509935,-0.44495964,-0.44322133,-0.44521376,-0.44619247,-0.44425675,-0.44496223,-0.44570702,-0.4419296,-0.44598016,-0.44691887,-0.4474359,-0.44560146,-0.44507918,-0.44401288,-0.44665968,-0.44686723,-0.44381845,-0.4460976,-0.44286096,-0.44423646,-0.44435886,-0.4425056,-0.4429776,-0.44589892,-0.4414814,-0.4431164,-0.44399709,-0.44342685,-0.43984625,-0.44250742,-0.4424787,-0.44105566,-0.440811,-0.43901727,-0.4384066,-0.44105354,-0.44176656,-0.44023162,-0.4434144,-0.4448,-0.4448577,-0.44526356,-0.44703335,-0.44807258,-0.44443506,-0.4490196,-0.44870123,-0.4464363,-0.44876367,-0.44828084,-0.45002463,-0.44788876,-0.44751462,-0.44575655,-0.44626904,-0.44635433,-0.4454409,-0.44868612,-0.44451594,-0.44797426,b
-0.34733275,-0.35196838,-0.3533504,-0.3564667,-0.33913803,-0.35090905,-0.35093826,-0.3498395,-0.33964005,-0.34340948,-0.34080777,-0.3411312,-0.3401114,-0.34172466,-0.35309184,-0.35376462,-0.3543591,-0.35275817,-0.3494443,-0.3390311,-0.3427915,-0.34508136,-0.3391211,-0.34003347,-0.34615722,-0.32894015,-0.3353537,-0.32162637,-0.32423633,-0.30774647,-0.32440636,-0.3286028,-0.327076,-0.33078194,-0.33285484,-0.33336747,-0.33660895,-0.33413997,-0.3473646,-0.3380921,-0.33615854,-0.34395263,-0.3439789,-0.34432387,-0.34693277,-0.3515064,-0.35527083,-0.34355545,-0.35502493,-0.33927035,-0.34033778,-0.3539691,-0.34487125,-0.34229237,-0.35614136,-0.34504253,-0.35390165,-0.34273377,-0.3512602,-0.35749778,-0.34463573,-0.3548584,-0.34615725,-0.35664675,-0.3510187,-0.3378655,-0.3530297,-0.33885446,-0.33593237,-0.33708695,-0.34565973,-0.34540194,-0.34237537,-0.34101707,-0.34512722,-0.3469754,-0.3405722,-0.3395309,-0.34649244,-0.34157205,-0.34575623,-0.337905,-0.34907404,-0.34510228,-0.35458893,-0.35602534,-0.35615724,-0.35172126,-0.3601056,-0.3581558,-0.34600487,-0.3543678,-0.35770768,-0.35024694,-0.34505117,-0.35812795,-0.34867665,-0.35207686,-0.3448727,-0.352423,b
-0.4543307,-0.4553517,-0.4527936,-0.45435,-0.45533314,-0.45577845,-0.45405763,-0.4533042,-0.45340103,-0.4535718,-0.45223302,-0.45409003,-0.4516877,-0.44966632,-0.45113337,-0.4525593,-0.45345747,-0.45121413,-0.4543548,-0.4533302,-0.44980443,-0.4540039,-0.45248353,-0.4535845,-0.45399466,-0.4533001,-0.45220426,-0.4539171,-0.45616004,-0.45487624,-0.4566735,-0.45652366,-0.4564875,-0.4568284,-0.45728648,-0.45173374,-0.45455858,-0.45354733,-0.45319206,-0.45551583,-0.45544386,-0.45246083,-0.45459238,-0.4545662,-0.45455435,-0.4546744,-0.4542996,-0.45105326,-0.4548495,-0.45638248,-0.45655432,-0.4554315,-0.45548168,-0.45294017,-0.45552412,-0.45651352,-0.45372942,-0.45532632,-0.45102128,-0.45431903,-0.45361945,-0.45115593,-0.45296425,-0.45420426,-0.45172,-0.4529014,-0.45358354,-0.4527631,-0.4500446,-0.451246,-0.45204958,-0.45011935,-0.44905525,-0.4489269,-0.4468177,-0.45043424,-0.45099774,-0.4498733,-0.4521726,-0.4547099,-0.45369232,-0.4537471,-0.4554003,-0.45767418,-0.4542945,-0.45769486,-0.4572146,-0.45687947,-0.45852315,-0.45758885,-0.45865202,-0.45673832,-0.4574578,-0.45514688,-0.45675266,-0.45575464,-0.45571575,-0.45799416,-0.45337883,-0.45731387,a
-0.292033,-0.301996,-0.28637376,-0.29190496,-0.29159495,-0.283682,-0.30093914,-0.28181165,-0.28736904,-0.28920794,-0.28918687,-0.2894574,-0.2939895,-0.28765437,-0.29788676,-0.29733723,-0.2949234,-0.29466546,-0.287941,-0.28432444,-0.28703117,-0.29744315,-0.2820984,-0.29312435,-0.29339775,-0.29882827,-0.3027251,-0.29243353,-0.30508766,-0.29423612,-0.28372365,-0.28350458,-0.30000478,-0.29389915,-0.28721505,-0.29193902,-0.28923818,-0.28042904,-0.29199594,-0.2880112,-0.28368616,-0.2799986,-0.2960948,-0.30040368,-0.2945069,-0.30353516,-0.29942322,-0.30253205,-0.2836176,-0.3054199,-0.30509573,-0.29736832,-0.29450557,-0.30762646,-0.31013435,-0.28757107,-0.29866415,-0.30424798,-0.28995454,-0.2951273,-0.3017568,-0.30774263,-0.29749086,-0.31911832,-0.3059829,-0.32294717,-0.31164142,-0.33332294,-0.33604947,-0.33639768,-0.33646387,-0.32046545,-0.31744584,-0.31547606,-0.3217028,-0.3030569,-0.30824167,-0.31322375,-0.29834414,-0.30953324,-0.30898952,-0.3028221,-0.304156,-0.30436215,-0.28719136,-0.29057163,-0.30040607,-0.30082843,-0.30065522,-0.2925059,-0.3055069,-0.29122478,-0.28595454,-0.29092675,-0.28352377,-0.30241585,-0.29297784,-0.28483918,-0.29972985,-0.30284485,a
-0.4311261,-0.4304475,-0.42846075,-0.43014967,-0.43059802,-0.43206936,-0.43048662,-0.43085825,-0.43034783,-0.43010283,-0.4304359,-0.4327296,-0.42928305,-0.42816493,-0.4314282,-0.43131468,-0.43186572,-0.42886108,-0.4327078,-0.4301754,-0.4274796,-0.43170276,-0.42876273,-0.42976236,-0.43059036,-0.42927727,-0.42884886,-0.4308377,-0.4325656,-0.43046787,-0.43204197,-0.4314817,-0.431345,-0.4321395,-0.43368667,-0.42881024,-0.4305836,-0.430178,-0.42973226,-0.430371,-0.43040407,-0.4288328,-0.43086493,-0.43005574,-0.43028662,-0.42993623,-0.4300396,-0.427816,-0.4312486,-0.43194047,-0.43316442,-0.43067384,-0.43235523,-0.429161,-0.43070546,-0.43320546,-0.42996162,-0.4306016,-0.42656216,-0.4295053,-0.42989427,-0.4270822,-0.42822638,-0.42998973,-0.42875472,-0.42838752,-0.4303182,-0.42943156,-0.42676863,-0.42769468,-0.42777544,-0.42750856,-0.42454118,-0.42631766,-0.42335188,-0.42736167,-0.4274764,-0.42618892,-0.42873532,-0.43106773,-0.43057978,-0.4289441,-0.4321453,-0.43349868,-0.4293917,-0.43289998,-0.43227425,-0.43175757,-0.43362436,-0.43386638,-0.43494445,-0.43181974,-0.43388936,-0.43067124,-0.4316019,-0.43152454,-0.43231234,-0.4332174,-0.4302281,-0.4333934,a
