@relation old

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute class {'a', 'b'}

@data
-0.648128,-0.62083155,-0.5261969,-0.85129935,-0.8522827,-0.79900295,-0.45401627,-0.010740649,-0.107787594,-0.29087794,0.2378108,0.636159,0.12180786,-0.03197034,-0.4273291,-0.22236541,0.041353468,-0.13918588,0.08989707,-0.385532,-0.33978447,-0.7064012,-0.9959675,-0.92430264,-0.013274343,-0.41232768,0.82038647,0.7677127,0.7394009,0.7403796,0.72695637,0.7152806,0.79282415,0.8723767,0.89090675,0.94027436,0.9944282,0.9669714,0.9415434,0.93355703,0.91885304,0.9745739,1.0063403,1.0588592,1.104949,1.0404518,0.9510449,0.88303816,0.8180569,0.77260566,0.8858625,0.9201487,0.48689246,0.7440112,-1.7300704,-0.64703095,0.37498,0.48379907,-0.42884144,-1.5190201,-1.7870772,0.2933608,0.35044545,-0.7538617,-1.3403873,-1.7273866,0.2739832,-0.08856614,0.6320599,0.20805821,-0.5733504,-0.2822099,a
-1.0308902,-1.0071362,-0.7631304,-0.5271532,-0.28223035,-0.46770027,-0.12370413,0.46122956,0.7634529,-0.56453097,-0.53816795,-1.3996956,-0.5460272,0.32596657,0.1093857,0.08113238,-0.08581839,0.06270155,-0.12122359,-0.090250894,-0.2637903,-0.2428055,-0.45562583,-0.84780574,-0.24809037,-0.41232768,0.73653966,0.6836348,0.7034609,0.69240195,0.6910129,0.6794358,0.722672,0.83887655,0.9127289,0.8756657,0.87810826,0.9044447,0.90000486,0.861016,0.8152247,0.7965045,0.82576483,0.8853687,0.9379505,1.0174938,0.99788135,1.0256389,0.99654055,0.9520169,0.7485705,0.8619024,0.3035103,0.635976,-1.4727856,-1.3186358,0.27093413,-0.42364687,1.5336666,-1.5084095,-0.71941006,0.23475644,0.21340749,0.31919846,-1.3141347,-1.9743321,0.22809187,1.0277996,0.5365823,0.19511472,-0.71749866,-0.2822099,a
-0.9543378,-0.7753535,-0.9210861,-0.9323358,-1.0151548,-0.9646542,-0.7017504,-0.7186958,-0.979028,-1.2486638,-1.055487,-1.4613883,-0.30317804,-0.33025116,-0.9044088,-0.58656275,-0.65809166,-0.67755246,-0.40271753,-0.16407119,-0.18779615,-0.32007146,-0.30124244,-0.6948119,-0.89383423,-0.9437367,0.83236456,0.7797239,0.8112812,0.8123455,0.7509188,0.7869697,0.8746682,0.85004336,0.7490634,0.6818402,0.73006475,0.60223246,0.55731183,0.2703254,0.3592598,0.33561918,0.36901486,0.5058584,0.6596197,0.68460155,0.70515335,0.6929039,0.66337115,0.6410374,0.41062135,0.6638652,0.3035103,1.2121643,-0.58101076,-0.4192253,0.20611869,-0.17157854,1.2429247,-0.7308139,-0.5225589,0.2111519,0.030690473,0.12048358,-0.9570975,-0.59342444,0.2114041,1.1337682,0.8670808,0.18475991,-0.5733504,0.029051786,a
-0.7246805,-0.4663097,-0.7631304,-1.0133724,-0.36366642,0.029253665,0.2891861,0.14658275,-0.76121783,-0.49611774,-0.99082214,0.69785154,-0.971013,-0.8075005,-0.48696402,-0.40446407,-0.3401621,-0.47566503,-0.33234408,-0.6808131,-0.7197553,-0.32007146,-0.30124244,-0.541818,0.045429595,-0.58946407,0.67664915,0.6836348,0.67950076,0.69240195,0.7029941,0.7391769,0.75774795,0.77187604,0.7490634,0.67107207,0.57144666,0.5501269,0.27692646,0.2703254,0.3281714,0.3984672,0.45399153,0.56007415,0.7041528,0.74199677,0.7519898,0.7404374,0.7466634,0.7367233,0.35781676,0.6289173,0.3218486,0.9600819,-0.07516285,0.1882565,0.20611869,-0.07075118,1.6426947,-0.40492105,0.22647639,0.21522164,0.007850737,1.4320015,-0.51710147,0.30068848,0.22809187,1.1805915,0.8009813,0.1873486,0.14739072,1.532218,a
-0.5715756,-1.0843972,-0.7631304,-0.85129935,-0.8522827,-0.7161773,-0.5365943,-0.4827107,-0.54340774,-0.56453097,-0.6674977,0.08092584,-0.91030073,-0.27059504,0.40756056,0.38463017,0.6772126,0.5337723,0.4417646,-0.45935228,0.04018629,-0.16553952,-0.14685912,0.14665435,0.10413367,-0.3237595,0.7724741,0.74369055,0.72742087,0.7643681,0.7509188,0.7750217,0.8863602,0.92821044,0.967284,0.83259344,0.75121367,0.4354946,0.31846496,0.45685923,0.5043397,0.55558723,0.64518934,0.7010351,0.7375524,0.776434,0.8222445,0.8473881,0.8418548,0.82044864,0.5162305,0.7337608,0.5052307,1.0681174,0.3238465,0.85142416,0.2453491,0.25693756,1.2792674,-0.18968019,0.23815398,0.24045408,0.122048974,1.7499454,-0.4446439,0.7761294,0.24060768,1.1953778,0.9111474,0.18993731,0.14739072,-0.008906943,a
0.19394903,-0.08000505,-0.13130763,-0.12197047,0.53213024,1.3544643,0.2891861,-0.24672566,-0.32559767,-0.56453097,-0.6028328,-0.2892295,0.00038329622,0.20665422,1.0039103,0.38463017,-0.21299025,-0.8121441,-0.82495856,-0.5331726,-0.2637903,0.14352429,0.70224935,-0.23583029,0.45635757,-0.058055032,0.8802769,0.8998353,0.87118137,0.8723173,0.9426179,0.9184002,0.8746682,0.816543,0.80361855,0.8002892,0.7723628,0.75854915,0.7442353,0.78847516,0.6805077,0.45084056,0.46461368,0.56007415,0.7041528,0.74199677,0.7988262,0.8473881,0.8894504,0.9041739,0.67464423,0.792007,0.5602454,1.1041291,0.39361858,1.4757804,0.20441303,-0.020337567,2.1514933,-0.17603815,1.384228,0.2209193,0.3732852,2.226861,-0.33438244,0.37448826,0.23643574,1.3777422,0.8119977,0.18475991,-0.28505397,-0.24425115,a
-0.34191817,-0.23452687,-0.5261969,-0.68922627,-0.9337188,-0.46770027,-0.28886014,-0.010740649,0.25522926,-0.49611774,0.10848099,-0.47430724,-0.4853149,-0.628532,-0.6658689,-0.40446407,-0.3401621,-0.47566503,-0.6842116,-0.090250894,-0.33978447,-0.08827355,-0.069667436,-0.15933344,-0.54161036,-0.50089586,0.89225507,0.86380196,0.8592013,0.88431174,0.822806,0.8347628,0.9214364,0.85004336,0.68359715,0.57415926,0.45512667,0.32086253,0.16269536,0.16669545,0.19345462,0.23087251,0.27341607,0.36489728,0.52602106,0.61572754,0.6583169,0.68102044,0.7466634,0.796527,0.18884207,0.59396964,0.5969216,1.1041291,0.107988976,1.2699115,0.17541663,0.66024697,1.2792674,0.30143285,1.174031,0.2209193,0.39612472,2.4255757,-0.29237804,0.20843872,0.24477963,1.1855202,0.82301444,0.1769938,-0.4292022,-0.06964094,a
-0.49502307,-0.31178784,-0.052329857,-0.28404358,0.043513875,0.029253665,1.6104349,0.06792106,-1.196838,-0.76977086,-0.8614924,0.019233331,0.6682182,-0.3899074,-0.60623395,-0.58656275,-1.1667789,-0.5429609,0.08989707,-0.5331726,0.49615124,0.29805613,0.39348257,0.6056358,0.045429595,-0.2351914,0.83236456,0.8517907,0.87118137,0.8723173,0.90667415,0.966193,0.8629763,0.61554164,0.5308427,0.423406,0.3811048,0.45633692,0.038079802,0.021613358,0.048374772,0.10517642,0.19906133,0.3432111,0.425822,0.50093716,0.57635295,0.6572538,0.80615795,0.9998598,0.2310857,0.54737264,0.9086714,0.20383471,0.116710484,1.7609593,0.28116816,0.5342128,0.69778347,-0.16694346,1.5593922,0.27301204,0.44180396,1.9089171,-0.61056125,0.98901343,0.26563933,0.87254345,0.617371,0.19511472,1.0122801,2.5343287,a
0.72981626,0.9243871,0.57949287,-0.12197047,-0.28223035,-0.30204898,-0.12370413,0.6185528,0.5456428,0.87214786,0.9491246,0.9446217,0.6682182,1.0418406,0.64610046,0.5060293,0.93155634,0.39918062,0.30101755,-0.3117117,-0.5677669,-0.16553952,0.0075242626,-0.15933344,0.45635757,0.47335386,1.0719266,1.1040248,1.0988021,1.0642271,1.0624298,1.0976235,1.1202006,1.0957116,1.0218393,0.9510425,0.88868284,0.7689703,0.6819274,0.6848452,0.7012335,0.62890977,0.6982998,0.7335646,0.7820853,0.84530824,0.8807901,0.8949216,0.937046,0.9520169,0.6112787,0.9201487,0.9820242,-0.9125303,-1.6057888,1.2395375,0.37156865,0.45859227,0.18898512,-1.3916945,1.2858025,0.31615138,0.6245212,2.465319,-0.8048315,0.72929496,0.2948429,0.22933939,-0.15746424,0.20805821,0.72398365,-0.25943464,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.13037492,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,-2.392207,-1.9928836,-0.43274498,-0.26060507,-5.0285816,-1.4319202,-1.4100955,-0.7762874,-0.15554829,-4.918357,2.2918155,-1.1512914,-0.9507967,-0.10804886,-4.6405625,-0.49026063,-2.6104975,-5.065125,0.003242482,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.7619658,0.8880584,-0.4916152,0.6911164,0.28799084,0.7358675,0.22532783,-0.62774086,0.6985855,0.2770818,0.5560023,1.5114876,-0.5024,0.3503614,0.27815515,0.84543526,0.78262025,0.19511472,0.003242482,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.67027473,1.1041291,-0.20162483,0.22369291,0.2692285,0.8871084,-0.68324065,-0.44281557,0.2781915,0.26975626,0.53316265,0.5179132,-0.42784217,0.560407,0.2739832,0.40431058,0.7936367,0.18993731,-0.28505397,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.9820242,-0.26431844,-0.81649166,-0.074985616,0.28457952,1.0131426,-0.68324065,-0.61258304,0.0329617,0.28115153,0.6702005,0.19996956,-0.40789008,0.08922366,0.2823271,0.010009208,0.16201751,0.18993731,0.003242482,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.037039,0.8880584,-2.1334405,-0.45128685,0.32722124,0.60983336,0.8068118,-2.4087834,-0.5542553,0.30557004,0.5560023,0.19996956,-2.2308803,-0.496917,0.29067096,1.2076997,0.9919358,0.19511472,0.29153895,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.8353186,0.81603473,-2.1378012,-0.086797774,0.3357496,0.7358675,1.0248682,-2.2693317,-0.41245568,0.30312818,0.6473609,1.2730298,-1.9147974,-0.23152159,0.28649902,1.114053,0.742226,0.20288081,0.43568718,0.1581115,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.8536569,0.7079995,-1.0781372,-0.074985616,0.33233824,0.68545365,1.061211,-1.6372509,0.049644005,0.3015003,0.48748332,2.266604,-1.2574288,0.10909284,0.29067096,1.1534832,0.82301444,0.20029211,-0.14090575,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.0187007,0.7079995,-0.42620385,-0.7381532,0.29310784,0.8366948,1.3519528,-1.3416737,-0.39076874,0.29091895,0.83007807,-0.6743758,-1.2133242,-0.17049485,0.29067096,1.2372723,0.73488146,0.18993731,-0.5733504,-0.25943464,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.0737152,1.0681174,-0.7161942,-0.7314034,0.24876043,0.68545365,1.5336666,-1.0430648,-0.74943817,0.26975626,0.6245212,1.5909735,-0.64101446,-0.058375925,0.2739832,1.4566025,1.0470189,0.1795825,-0.5733504,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.0737152,0.8880584,0.40452048,-0.5035978,0.15324293,0.81148785,1.3519528,0.013434469,-0.5125496,0.2241751,0.6930402,2.226861,0.10246313,-0.16907562,0.2531235,1.3309189,0.92216384,0.1692277,-0.5733504,10.133669,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.7803038,0.7440112,2.0354438,0.08700951,0.1668883,0.5090059,1.3519528,0.44391626,0.2214717,0.21684955,0.6473609,2.266604,0.26418,0.72929496,0.24477963,1.1608764,0.66878194,0.17440511,0.29153895,-0.25943464,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.8719948,0.5279406,0.43722618,0.69449127,0.2726398,0.66024697,1.061211,0.26202253,0.5768047,0.273826,0.48748332,0.7563711,0.03000562,0.7959986,0.2739832,1.094338,0.7458982,0.18993731,0.8681319,0.78063494,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,0.8719948,0.49192885,0.21264715,0.8159877,0.33745527,0.40817866,1.6790377,-0.16239609,1.3808916,0.30231422,0.60168153,1.6704593,-0.46039557,1.3125972,0.29067096,1.2175573,0.66143733,0.20288081,0.72398365,1.2437315,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.055377,0.059787534,-0.14929573,0.98642004,0.38521403,0.81148785,0.4433843,-0.30184793,1.2807977,0.33080247,0.8529177,-0.03848826,-0.74917567,1.43607,0.30318677,0.6753928,0.28687254,0.21064691,0.43568718,-0.25943464,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.2570974,-0.7684832,-0.64424175,0.5713075,0.38350835,0.9627289,0.29801336,-1.0885383,0.89877313,0.33487222,0.7387194,-0.15771717,-0.8174328,0.76761407,0.31153068,0.4511339,0.09959013,0.20546952,-0.28505397,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.238759,-0.5164009,-0.38695702,0.44981116,0.31698722,0.98793584,-0.065414034,-0.49435213,1.028895,0.30638397,0.41896445,0.23971249,-0.57170725,0.07503139,0.2948429,0.5349229,0.510877,0.19511472,-0.5733504,-0.2822099,a
-1.1074427,-1.0843972,-1.0790418,-1.094409,-1.096591,-1.1303056,-1.1972187,-1.426651,-1.6324583,-1.7275567,-1.702136,-1.646466,-1.638848,-1.6426867,-1.6796634,-1.7398543,-1.802638,-1.7542856,-1.5990672,-1.4928361,-1.4037026,-1.3245288,-1.2275426,-1.1537935,-2.185322,-1.8294183,-2.0663352,-2.0428941,-2.0040276,-1.98234,-1.9568295,-1.9372243,-1.9080328,-1.908143,-2.000517,-2.1178637,-2.1990829,-2.2531524,-2.308849,-2.3411493,-2.3661656,-2.398269,-2.4033515,-2.37842,-2.3240864,-2.2769902,-2.233836,-2.2066433,-2.1447718,-2.109934,-2.5147524,-2.2600977,1.238759,-0.120271385,-0.21688747,0.2810662,0.32039857,1.2400042,-0.3198132,-0.3882475,0.5234214,0.31208163,0.48748332,0.12048358,-0.83108425,-0.3578328,0.2948429,0.4954928,0.6504209,0.19511472,0.003242482,-0.2822099,a
