-0.4213944,-0.42144945,-0.42151493,-0.42159212,-0.4216816,-0.4217831,-0.4218948,-0.42201164,-0.42212334,-0.422211,-0.42216977,-0.4223125,-0.42238355,-0.42239243,-0.4223567,-0.4222791,-0.42218554,-0.422044,-0.42122933,-0.42055693,-0.42021266,-0.41955057,-0.41868338,-0.41780216,-0.41730744,-0.41673505,-0.41562858,-0.41614795,-0.41636118,-0.4173357,-0.41796714,-0.418696,-0.41938457,-0.4197687,-0.42006642,-0.42013025,-0.42028013,-0.42026672,-0.42027056,-0.42052692,-0.42069334,-0.42100695,-0.42111817,-0.42122585,-0.42118478,-0.4211095,-0.4214232,-0.4215586,-0.42157084,-0.42150876,-0.4213849,-0.42089117,-0.4204752,-0.42004296,-0.41962048,-0.419161,-0.4191981,-0.4192721,-0.4192665,-0.4193549,-0.41952726,-0.41976395,-0.4199447,-0.42017156,-0.4201369,-0.42012432,-0.42017895,-0.41994205,-0.41945517,-0.41901693,-0.41922724,-0.41903698,-0.41867438,-0.4193971,-0.41975838,-0.41986373,-0.41993386,-0.41964963,-0.418886,-0.41774428,-0.4179844,-0.41793197,-0.41772237,-0.41829687,-0.4186899,-0.41892317,-0.41898024,-0.41892275,-0.41937622,-0.41979253,-0.42010137,-0.4203329,-0.42050827,-0.42064232,-0.42074576,-0.42082623,-0.42088923,-0.42093888,-0.42097816,-0.42100942
-0.41376778,-0.4138202,-0.41388255,-0.41395605,-0.41404122,-0.41413763,-0.41424352,-0.41435376,-0.41445816,-0.41453803,-0.41449013,-0.41464248,-0.4147161,-0.4147223,-0.4146753,-0.4145848,-0.41447657,-0.41432926,-0.41353482,-0.41288358,-0.4125486,-0.4119019,-0.41105202,-0.41019037,-0.40972805,-0.40919286,-0.40812314,-0.40864667,-0.40886903,-0.4098199,-0.41043606,-0.41115788,-0.4118353,-0.41221887,-0.41250983,-0.41257128,-0.4127216,-0.41271436,-0.41272044,-0.41296938,-0.41313455,-0.41345912,-0.41358814,-0.41372192,-0.41370708,-0.41366953,-0.41402686,-0.41422275,-0.41431376,-0.41435587,-0.4143688,-0.41406658,-0.41388822,-0.41376138,-0.41305602,-0.41237533,-0.41222322,-0.41215092,-0.4120328,-0.4120344,-0.41212624,-0.4122998,-0.4124277,-0.4126343,-0.41257784,-0.41254523,-0.41259015,-0.41234887,-0.41186425,-0.41143703,-0.41162255,-0.41141206,-0.41103786,-0.41174042,-0.41208676,-0.41218033,-0.41225114,-0.41197008,-0.41122532,-0.4101168,-0.41036183,-0.41031858,-0.41011763,-0.41069394,-0.41109094,-0.41133034,-0.41139597,-0.41134956,-0.4118014,-0.41220877,-0.41251084,-0.41273728,-0.4129087,-0.41303974,-0.41314086,-0.41321945,-0.41328105,-0.4133296,-0.413368,-0.41339856
-0.42135197,-0.42140698,-0.42147243,-0.42154956,-0.42163906,-0.4217405,-0.42185217,-0.42196897,-0.42208064,-0.42216825,-0.422127,-0.42226973,-0.42234084,-0.42234966,-0.42231384,-0.42223614,-0.4221425,-0.42200089,-0.4211863,-0.420514,-0.42016974,-0.41950768,-0.4186405,-0.41775927,-0.4172646,-0.41669232,-0.4155859,-0.4161051,-0.41631815,-0.4172922,-0.4179232,-0.41865155,-0.41933954,-0.41972297,-0.42001984,-0.42008272,-0.4202313,-0.42021647,-0.42021844,-0.42047247,-0.42063612,-0.42094633,-0.42105347,-0.42115623,-0.42110887,-0.42102605,-0.42133036,-0.4214543,-0.42145246,-0.42137313,-0.4212281,-0.42070878,-0.4202613,-0.41979036,-0.4194021,-0.41896915,-0.4190261,-0.4191148,-0.41911948,-0.41921437,-0.4193894,-0.4196255,-0.41980255,-0.4200455,-0.42002425,-0.42002285,-0.42008692,-0.41985792,-0.4193778,-0.41894528,-0.41916004,-0.41897354,-0.4186142,-0.41933954,-0.4197031,-0.41981032,-0.41988215,-0.41959935,-0.41883704,-0.4176965,-0.41793746,-0.4178858,-0.41767684,-0.41825187,-0.41864535,-0.41887897,-0.41893643,-0.41887924,-0.41933286,-0.41974935,-0.42005828,-0.4202899,-0.42046535,-0.4205995,-0.420703,-0.42078346,-0.42084652,-0.42089623,-0.4209356,-0.42096692
-0.29250965,-0.2925204,-0.2925332,-0.29254803,-0.2925642,-0.29258022,-0.2925934,-0.2925985,-0.2925864,-0.2925418,-0.29238743,-0.29269236,-0.29280534,-0.29276925,-0.29254174,-0.29224533,-0.29190224,-0.29166207,-0.29118708,-0.29087,-0.29067996,-0.2902741,-0.28969553,-0.28914046,-0.28918707,-0.28923553,-0.28874034,-0.28931832,-0.28967083,-0.29022735,-0.2905766,-0.29115772,-0.29162145,-0.29195052,-0.2920762,-0.2920267,-0.29209438,-0.2920702,-0.29196703,-0.29191384,-0.29182547,-0.2920303,-0.2920694,-0.29214498,-0.29194513,-0.2917415,-0.29181513,-0.2917283,-0.29148427,-0.2911584,-0.29076397,-0.29024124,-0.289662,-0.28906927,-0.28861466,-0.2879527,-0.28733784,-0.2867353,-0.28600478,-0.28527805,-0.2842708,-0.28321874,-0.2819004,-0.2804472,-0.2783035,-0.2757864,-0.2730611,-0.2696216,-0.26546633,-0.26085982,-0.25535005,-0.24857593,-0.24070768,-0.2324183,-0.24099387,-0.24813922,-0.25444895,-0.2595293,-0.26365647,-0.26699963,-0.27058113,-0.27346453,-0.27576423,-0.27836904,-0.2805342,-0.2823248,-0.28376448,-0.28495026,-0.2862653,-0.28728276,-0.28812036,-0.28881392,-0.2893909,-0.28987277,-0.2902765,-0.29061565,-0.2909012,-0.291142,-0.29134524,-0.29151708
-0.42129928,-0.42135492,-0.42142108,-0.4214991,-0.42158958,-0.42169228,-0.42180544,-0.42192402,-0.42203784,-0.42212802,-0.42208987,-0.42223644,-0.42231202,-0.42232624,-0.42229685,-0.42222688,-0.4221425,-0.42201206,-0.42121074,-0.42055422,-0.42019412,-0.41951886,-0.4186407,-0.4177504,-0.41724825,-0.4166698,-0.41555834,-0.4160733,-0.41628295,-0.4172541,-0.4178827,-0.41860926,-0.41929576,-0.41967827,-0.41997454,-0.42003718,-0.4201859,-0.42017165,-0.42017454,-0.42042994,-0.4205955,-0.4209083,-0.4210188,-0.42112583,-0.4210839,-0.42100778,-0.4213204,-0.4214547,-0.42146564,-0.42140213,-0.42127666,-0.42078125,-0.42036328,-0.41992867,-0.4195036,-0.41904098,-0.419074,-0.41914323,-0.41913214,-0.41921422,-0.4193788,-0.41960645,-0.41977668,-0.42001402,-0.41998824,-0.41998306,-0.42004415,-0.4198128,-0.41933072,-0.4188967,-0.41911003,-0.41892236,-0.41856208,-0.41928655,-0.41964942,-0.4197561,-0.41982755,-0.4195445,-0.41878206,-0.41764155,-0.41788238,-0.41783068,-0.41762167,-0.41819662,-0.41859004,-0.4188237,-0.41888112,-0.418824,-0.41927758,-0.41969395,-0.42000282,-0.4202344,-0.4204098,-0.4205439,-0.42064738,-0.42072785,-0.42079088,-0.4208406,-0.4208799,-0.42091122
-0.35048798,-0.35051873,-0.35055533,-0.3505983,-0.35064763,-0.35070223,-0.35075992,-0.35081553,-0.3508594,-0.35087463,-0.35077152,-0.35100392,-0.35109857,-0.35108328,-0.35094276,-0.35074562,-0.3505158,-0.35032114,-0.34969467,-0.34921932,-0.34896174,-0.34844276,-0.3477369,-0.347038,-0.34684452,-0.34661767,-0.34585214,-0.34640932,-0.3467057,-0.3474581,-0.3479435,-0.34860185,-0.34917942,-0.34954807,-0.34976864,-0.34979066,-0.34991935,-0.3499282,-0.34990638,-0.35003185,-0.3501044,-0.35041216,-0.350547,-0.35071117,-0.35067028,-0.35062703,-0.35092986,-0.35108516,-0.35112357,-0.35111266,-0.3510703,-0.35082737,-0.35063586,-0.35048297,-0.35046977,-0.35040155,-0.3506803,-0.351085,-0.35150352,-0.3521075,-0.35277414,-0.3536406,-0.35456884,-0.355724,-0.35671663,-0.35790113,-0.3594333,-0.36095583,-0.3587846,-0.35698372,-0.35574856,-0.3543256,-0.35295492,-0.3527261,-0.35229117,-0.3517242,-0.35131478,-0.35064477,-0.34969822,-0.34855705,-0.34858707,-0.34840113,-0.34808537,-0.3485188,-0.34881398,-0.34898946,-0.3490276,-0.34898975,-0.34935772,-0.3496309,-0.34982592,-0.3499663,-0.35006806,-0.35014236,-0.350197,-0.3502374,-0.35026747,-0.3502899,-0.35030666,-0.35031924
-0.42184186,-0.42189708,-0.4219627,-0.4220401,-0.42212987,-0.42223164,-0.42234367,-0.4224609,-0.42257303,-0.42266116,-0.42262033,-0.42276248,-0.4228334,-0.42284238,-0.42280734,-0.42273048,-0.4226378,-0.4224966,-0.42168072,-0.4210071,-0.42066228,-0.4199993,-0.41913104,-0.41824868,-0.41775206,-0.41717747,-0.41606888,-0.41658798,-0.41680074,-0.41777667,-0.41840908,-0.41913843,-0.41982776,-0.420212,-0.42051032,-0.42057467,-0.42072478,-0.42071152,-0.42071584,-0.42097348,-0.4211411,-0.42145556,-0.42156768,-0.4216764,-0.4216371,-0.42156404,-0.42188087,-0.42201215,-0.42202088,-0.4219557,-0.4218289,-0.42133135,-0.4209119,-0.4204758,-0.42004862,-0.41958445,-0.41961753,-0.41968668,-0.41967517,-0.41975674,-0.4199218,-0.4201495,-0.4203198,-0.42055705,-0.4205317,-0.42052713,-0.4205883,-0.42035678,-0.41987425,-0.41943923,-0.41965416,-0.41946784,-0.41910833,-0.4198342,-0.42019814,-0.42030567,-0.42037708,-0.42009377,-0.41933,-0.41818717,-0.41842765,-0.41837528,-0.41816568,-0.4187405,-0.4191337,-0.4193669,-0.41942373,-0.4193658,-0.41981953,-0.42023656,-0.4205459,-0.42077786,-0.42095354,-0.42108786,-0.4211915,-0.42127213,-0.42133528,-0.42138505,-0.42142442,-0.4214558
-0.42181087,-0.42186606,-0.42193168,-0.42200908,-0.4220988,-0.42220056,-0.4223126,-0.42242977,-0.4225419,-0.42262995,-0.42258912,-0.4227313,-0.42280224,-0.4228112,-0.4227761,-0.4226992,-0.42260647,-0.42246523,-0.42164946,-0.4209759,-0.4206311,-0.4199682,-0.41910002,-0.4182177,-0.41772118,-0.41714677,-0.41603827,-0.41655737,-0.41677013,-0.41774592,-0.4183782,-0.4191074,-0.4197966,-0.42018074,-0.42047888,-0.42054293,-0.42069277,-0.42067918,-0.42068303,-0.42094,-0.42110682,-0.42142025,-0.4215311,-0.42163822,-0.4215968,-0.42152098,-0.42183426,-0.42196903,-0.4219805,-0.4219174,-0.42179224,-0.42129603,-0.42087764,-0.42044237,-0.42001587,-0.41955227,-0.41958573,-0.41965514,-0.41964397,-0.4197258,-0.419891,-0.42011893,-0.42028952,-0.42052704,-0.42050192,-0.4204977,-0.4205593,-0.42032835,-0.41984642,-0.41941226,-0.41962817,-0.41944304,-0.41908512,-0.419813,-0.42017946,-0.42029017,-0.4203656,-0.4200874,-0.4193186,-0.41817176,-0.41840908,-0.4183542,-0.4181426,-0.41871583,-0.41910774,-0.41933995,-0.419396,-0.4193375,-0.41979071,-0.4202073,-0.4205163,-0.420748,-0.42092347,-0.42105758,-0.42116112,-0.4212416,-0.42130464,-0.42135438,-0.4213937,-0.421425
-0.4211169,-0.42117184,-0.4212372,-0.42131424,-0.42140356,-0.42150486,-0.42161635,-0.42173296,-0.4218444,-0.42193177,-0.42189032,-0.42203337,-0.42210454,-0.42211327,-0.42207715,-0.42199907,-0.42190498,-0.4217632,-0.42094928,-0.42027766,-0.4199337,-0.41927218,-0.41840556,-0.41752502,-0.41703147,-0.4164604,-0.41535527,-0.4158747,-0.41608822,-0.4170618,-0.41769266,-0.41842115,-0.41910917,-0.41949314,-0.41979045,-0.41985404,-0.42000362,-0.4199901,-0.41999358,-0.42024916,-0.4204149,-0.4207281,-0.42083898,-0.4209464,-0.4209047,-0.42082882,-0.4211416,-0.42127612,-0.42128724,-0.42122397,-0.42109883,-0.4206042,-0.42018694,-0.41975313,-0.41932923,-0.41886774,-0.41890153,-0.41897184,-0.418962,-0.41904563,-0.4192118,-0.4194414,-0.41961393,-0.41985407,-0.4198314,-0.41982993,-0.41989553,-0.4196695,-0.4191938,-0.4187674,-0.41898903,-0.41881126,-0.4184629,-0.41920134,-0.41958088,-0.41970724,-0.41980192,-0.41954625,-0.41881594,-0.4176433,-0.41785696,-0.41778225,-0.4175537,-0.418112,-0.41849136,-0.41871306,-0.41876048,-0.41869488,-0.41914108,-0.41955104,-0.41985446,-0.42008147,-0.42025292,-0.4203837,-0.4204843,-0.4205624,-0.4206234,-0.42067137,-0.4207092,-0.4207393
-0.41762155,-0.41767532,-0.4177392,-0.41781455,-0.4179019,-0.4180009,-0.41810971,-0.4182233,-0.41833138,-0.41841516,-0.41837066,-0.41851813,-0.41859046,-0.418598,-0.41855666,-0.41847265,-0.41837183,-0.4182274,-0.4174227,-0.41676074,-0.416421,-0.41576645,-0.41490772,-0.41403607,-0.41355723,-0.41300306,-0.41191456,-0.41243568,-0.4126531,-0.41361544,-0.41423872,-0.41496336,-0.41564545,-0.41602808,-0.41632092,-0.41638166,-0.4165292,-0.4165157,-0.41651663,-0.41676414,-0.4169233,-0.41723397,-0.41734332,-0.4174503,-0.41740474,-0.41732585,-0.4176326,-0.4177615,-0.41776603,-0.4176959,-0.41756353,-0.41706797,-0.41664582,-0.4162068,-0.4157805,-0.41531125,-0.41532403,-0.41537124,-0.41533524,-0.4153879,-0.41551015,-0.415689,-0.41580015,-0.4159671,-0.41585153,-0.41573617,-0.41566777,-0.41528028,-0.4146106,-0.413952,-0.41386497,-0.41331497,-0.41329658,-0.4142949,-0.4148841,-0.41517714,-0.41540754,-0.41525614,-0.4146104,-0.4135745,-0.4138888,-0.41389987,-0.41374275,-0.41435748,-0.4147847,-0.41504747,-0.41513044,-0.4150962,-0.41556332,-0.41598698,-0.41630214,-0.4165391,-0.41671905,-0.41685697,-0.41696364,-0.4170468,-0.41711205,-0.41716358,-0.4172044,-0.41723698
